ID,Traditional,Simplified,Pinyin,POS,Meaning
L5-1244,刻苦,刻苦,kèkǔ,Vs,"hard-working, self-sacrificing"
L5-1245,課業,课业,kèyè,N,"lessons, schoolwork"
L5-1246,刻意,刻意,kèyì,Adv,"conscious, purposely, painstakingly, sedulously"
L5-1247,克制,克制,kèzhì,VA,"restrain, exercise restraint"
L5-1248,吭聲,吭声,kēngshēng,VA,"utter a word, utter a sound"
L5-1249,空曠,空旷,kōngkuàng,Vs,"open, wide, spacious"
L5-1250,空難,空难,kōngnàn,N,airplane disaster
L5-1251,空談,空谈,kōngtán,VA,prattle
L5-1252,空運,空运,kōngyùn,VA,air transport
L5-1253,孔,孔,kǒng,N,"hole, aperture"
L5-1254,恐嚇,恐吓,kǒnghè,VA,"threaten, intimidate"
L5-1255,恐懼,恐惧,kǒngjù,Vs,"fear, dread"
L5-1256,口,口,kǒu,M,"1.[general] individual measure word for things with an opening.2.[proximation] individual measure word for swords, knives etc"
L5-1257,口頭,口头,kǒutóu,N,in words
L5-1258,口吻,口吻,kǒuwěn,N,"muzzle, snout, tone of voice, note (revealing attitude)"
L5-1259,扣除,扣除,kòuchú,VA,deduct
L5-1260,快活,快活,kuàihuó,Vs,"happy, cheerful"
L5-1261,狂風,狂风,kuángfēng,N,gale force wind
L5-1262,狂妄,狂妄,kuángwàng,Vs,"wild, presumptuous, arrogant"
L5-1263,昆蟲,昆虫,kūnchóng,N,insect
L5-1264,困,困,kùn,VA,"to surround, get stock in"
L5-1265,困境,困境,kùnjìng,N,"difficult position, predicament, straits"
L5-1266,困擾,困扰,kùnrǎo,Vs,"perplex, puzzle"
L5-1267,苦工,苦工,kǔgōng,N,hard manual work
L5-1268,苦難,苦难,kǔnàn,N,"suffering, misery, distress"
L5-1269,苦惱,苦恼,kǔnǎo,Vs,"vexed, worried"
L5-1270,苦衷,苦衷,kǔzhōng,N,"buttoned-up pain, difficulty that is hard to say"
L5-1271,庫存,库存,kùcún,N,"stock, reserve"
L5-1272,誇,夸,kuā,VA,"to praise; to boast, brag"
L5-1273,誇耀,夸耀,kuāyào,VA,"parade, boastful, brag, boast, swank, pique, overcrow, glory"
L5-1274,跨越,跨越,kuàyuè,VA,"stride across, leap over"
L5-1275,寬廣,宽广,kuānguǎng,Vs,"broad, extensive, vast"
L5-1276,寬闊,宽阔,kuānkuò,Vs,"broad, spacious"
L5-1277,款,款,kuǎn,M,[kind] [general] measure word for styles or types
L5-1278,款待,款待,kuǎndài,VA,"treat cordially, entertain"
L5-1279,款式,款式,kuǎnshì,N,"pattern, style, design"
L5-1280,礦產,矿产,kuàngchǎn,N,"mineral products, minerals"
L5-1281,虧,亏,kuī,Vs,in mocking sense
L5-1282,捆,捆,kǔn,VA,bundle up
L5-1283,擴建,扩建,kuòjiàn,VA,extend (factory/mine/etc)
L5-1284,擴散,扩散,kuòsàn,Vs,"diffuse, proliferate"
L5-1285,擴張,扩张,kuòzhāng,Vs,"expand, enlarge, extend, dilate"
L5-1286,拉票,拉票,lāpiào,VA,"ballot, canvass, solicit votes"
L5-1287,臘月,腊月,Làyuè,N,12th lunar month/moon
L5-1288,來,来,lái,Post,time (since)
L5-1289,來賓,来宾,láibīn,N,"guest, visitor"
L5-1290,來得,来得,láide,Adv,"emerge (from a comparison) as, come out as"
L5-1291,來客,来客,láikè,N,"guest, visitor"
L5-1292,攔,拦,lán,VA,"bar, block, hold back"
L5-1293,懶惰,懒惰,lǎnduò,Vs,lazy
L5-1294,懶散,懒散,lǎnsàn,Vs,"laze, laze about, laze around, indolent"
L5-1295,濫用,滥用,lànyòng,VA,"abuse, misuse"
L5-1296,朗讀,朗读,lǎngdú,VA,"read aloud, read loudly and clearly"
L5-1297,朗誦,朗诵,lǎngsòng,VA,"read aloud with expression, declaim"
L5-1298,牢,牢,láo,N,"prison house, cage"
L5-1299,勞改,劳改,láogǎi,Vs,to reform through labor
L5-1300,勞累,劳累,láolèi,Vs,tire sb.
L5-1301,老年,老年,lǎonián,N,old age
L5-1302,老人家,老人家,lǎorénjiā,N,"old person, parents"
L5-1303,老鼠,老鼠,lǎoshǔ,N,"mouse, rat"
L5-1304,老天爺,老天爷,lǎotiānyé,N,"God, Heavens"
L5-1305,老頭,老头,lǎotóu,N,"old fogy/codger, my old man"
L5-1305,老頭兒,老头儿,lǎotóur,N,"old fogy/codger, my old man"
L5-1305,老頭子,老头子,lǎotóuzi,N,"old fogy/codger, my old man"
L5-1306,老鄉,老乡,lǎoxiāng,N,"fellow villager, friendly address for male villager, country bumpkin"
L5-1307,老子,老子,lǎozi,N,father
L5-1308,勒索,勒索,lèsuǒ,VA,"extort, blackmail"
L5-1309,雷,雷,léi,N,"thunder, mine"
L5-1310,雷達,雷达,léidá,N,radar
L5-1311,雷同,雷同,léitóng,Vs,"duplicate, similar, duplication"
L5-1312,累積,累积,lěijī,VA,accumulate
L5-1313,類似,类似,lèisì,VA,be similar to
L5-1314,類型,类型,lèixíng,N,type
L5-1315,冷凍,冷冻,lěngdòng,VA,freeze
L5-1316,冷汗,冷汗,lěnghàn,N,cold sweat
L5-1317,冷門,冷门,lěngmén,Vs,not in popular
L5-1318,冷清,冷清,lěngqīng,Vs,solitary
L5-1319,哩,哩,lī,P,particle: expressing exclamation
L5-1320,黎明,黎明,límíng,N,"dawn, daybreak"
L5-1321,罹難,罹难,línàn,Vs,"die in disaster, die in accident, die in a disaster, die in an accident, be murdered"
L5-1322,理財,理财,lǐcái,VA,manage money matters
L5-1323,里程,里程,lǐchéng,N,mileage
L5-1324,禮服,礼服,lǐfú,N,"ceremonial robe/dress, formal attire"
L5-1325,禮節,礼节,lǐjié,N,"etiquette, protocol, ceremony"
L5-1326,理論,理论,lǐlùn,VA,argue
L5-1327,禮貌,礼貌,lǐmào,Vs,"have good manners, polite"
L5-1328,理性,理性,lǐxìng,Vs,rational
L5-1329,理學,理学,lǐxué,N,natural science
L5-1330,理智,理智,lǐzhì,Vs,"rational, sagacious, wise"
L5-1331,例,例,lì,N,"example, instance, precedent, case, rule, regulation"
L5-1332,例,例,lì,Prep,for example
L5-1333,例外,例外,lìwài,Vs,excepted
L5-1334,利弊,利弊,lìbì,N,pros and cons
L5-1335,立國,立国,lìguó,VA,"found a state, build up a nation"
L5-1336,立即,立即,lìjí,Vs,"immediate, prompt"
L5-1337,歷屆,历届,lìjiè,N,all previous sessions etc
L5-1338,歷來,历来,lìlái,N,in times gone by; since the earliest days
L5-1339,利率,利率,lìlǜ,N,interest rate
L5-1340,歷年,历年,lìnián,N,"over the years, calendar year"
L5-1341,力求,力求,lìqiú,VA,"do one's best to, strive for"
L5-1342,立體,立体,lìtǐ,Vs,"three-dimensional, stereoscopic"
L5-1343,力行,力行,lìxíng,VA,"practice/perform energetically, act with force"
L5-1344,力學,力学,lìxué,N,mechanics
L5-1345,聯,联,lián,VA,to unite
L5-1346,聯,联,lián,N,antithetical couplet
L5-1347,連帶,连带,liándài,Vs,connected
L5-1348,廉價,廉价,liánjià,Vs,"low-priced, cheap"
L5-1349,廉潔,廉洁,liánjié,Vs,"incorruptible, upright"
L5-1350,連結,连结,liánjié,VA,"join, link"
L5-1351,聯盟,联盟,liánméng,N,"alliance, coalition, league, union"
L5-1352,連任,连任,liánrèn,VA,renew one's term of office
L5-1353,聯繫,联系,liánxì,VA,"integrate, relate, link, get in touch with"
L5-1354,連線,连线,liánxiàn,VA,connect
L5-1355,聯想,联想,liánxiǎng,VA,"associate, connect in one's mind"
L5-1356,臉龐,脸庞,liǎnpáng,N,face
L5-1357,臉譜,脸谱,liǎnpǔ,N,theatrical makeup
L5-1358,良機,良机,liángjī,N,good/golden opportunity
L5-1359,兩極,两极,liǎngjí,N,the two poles (of the earth or a magnet/battery)
L5-1360,兩口子,两口子,liǎngkǒuzi,N,couple
L5-1361,遼闊,辽阔,liáokuò,Vs,"vast, extensive"
L5-1362,列,列,liè,VA,"arrange, line up, list, enter in a list"
L5-1363,列車,列车,lièchē,N,train
L5-1364,列國,列国,lièguó,N,various countries
L5-1365,獵人,猎人,lièrén,N,hunter
L5-1366,列入,列入,lièrù,Vs,be listed/placed
L5-1367,烈士,烈士,lièshì,N,"martyr, person of high endeavor"
L5-1368,臨,临,lín,Prep,facing
L5-1369,臨,临,lín,Adv,"on the point of, just before, be about to"
L5-1370,臨床,临床,línchuáng,Vs,clinical
L5-1371,鄰里,邻里,línlǐ,N,"neighborhood, neighbors"
L5-1372,鈴,铃,líng,N,"bell, sth. bell-shaped, bud"
L5-1373,靈,灵,líng,Vs,"accurate, right (of prediction/etc)"
L5-1374,靈感,灵感,línggǎn,N,inspiration
L5-1375,靈驗,灵验,língyàn,Vs,"efficient, effective"
L5-1376,領隊,领队,lǐngduì,N,leader of a group/team/etc
L5-1377,領會,领会,lǐnghuì,Vs,"understand, comprehend, grasp"
L5-1378,領悟,领悟,lǐngwù,Vs,"comprehend, grasp"
L5-1379,令,令,lìng,VA,"order, command"
L5-1380,另,另,lìng,Adv,"separate, separately, some other"
L5-1381,溜冰,溜冰,liūbīng,VA,"ice-skate, skating, ice skate, roller-skate, roller-skating, rink, roller skate, skate"
L5-1382,流程,流程,liúchéng,N,"manufacturing/technological process/workflow, course (of river/etc)"
L5-1383,流傳,流传,liúchuán,Vs,"spread, circulate, hand down"
L5-1384,流落,流落,liúluò,VA,wander about destitute
L5-1385,流氓,流氓,liúmáng,N,"hoodlum, hooligan, gangster"
L5-1386,流失,流失,liúshī,Vs,"run off, be washed away"
L5-1387,流水,流水,liúshuǐ,N,flowing/running water
L5-1388,流通,流通,liútōng,VA,circulate
L5-1389,流星,流星,liúxīng,N,"shooting star, meteor"
L5-1390,流域,流域,liúyù,N,"valley, river basin, drainage area"
L5-1391,柳樹,柳树,liǔshù,N,willow tree
L5-1392,籠子,笼子,lóngzi,N,"large box/chest, trunk"
L5-1393,籠罩,笼罩,lóngzhào,Vs,"envelop, shroud"
L5-1394,壟斷,垄断,lǒngduàn,VA,monopolize
L5-1395,樓房,楼房,lóufáng,N,building of two or more stories
L5-1396,漏,漏,lòu,Vs,"①leak out, divulge, leak; ②be missing, leave out"
L5-1397,驢,驴,lǘ,N,"donkey, ass"
L5-1398,鋁,铝,lǚ,N,aluminum
L5-1399,旅費,旅费,lǚfèi,N,travelling expenses
L5-1400,履歷,履历,lǚlì,N,"curriculum vitae, antecedents"
L5-1401,旅途,旅途,lǚtú,N,"journey, trip, route"
L5-1402,履行,履行,lǚxíng,VA,"perform, fulfill, carry out"
L5-1403,略,略,lüè,Adv,"slightly, cursorily, somewhat"
L5-1404,爐子,炉子,lúzi,N,"stove, oven, furnace"
L5-1405,陸地,陆地,lùdì,N,dry land
L5-1406,路過,路过,lùguò,VA,pass by/through (a place)
L5-1407,露天,露天,lùtiān,N,"in the open air, outdoors"
L5-1408,錄影,录影,lùyǐng,VA,video-tape
L5-1409,卵,卵,luǎn,N,"ovum, egg, spawn, fish roe"
L5-1410,輪廓,轮廓,lúnkuò,N,"outline, contour, rough sketch"
L5-1411,倫理,伦理,lúnlǐ,N,"ethics, moral principles"
L5-1412,淪陷,沦陷,lúnxiàn,Vs,fall into enemy hands
L5-1413,論,论,lùn,Prep,"by, in terms of"
L5-1414,論點,论点,lùndiǎn,N,"argument, thesis"
L5-1415,囉嗦,啰嗦,luōsuō,Vs,"yak, bothersome"
L5-1416,鑼,锣,luó,N,gong
L5-1417,邏輯,逻辑,luójí,N,logic
L5-1418,落得,落得,luòde,Vs,"get, end/result in"
L5-1419,落魄,落魄,luòtuò,Vs,"sink, abject"
L5-1420,駱駝,骆驼,luòtuo,N,camel
L5-1421,落選,落选,luòxuǎn,Vs,"wash out, lose an election, fail to be elected"
L5-1422,麻醉,麻醉,mázuì,VA,"anesthesize, poison, drug"
L5-1423,馬鈴薯,马铃薯,mǎlíngshǔ,N,potato
L5-1424,埋伏,埋伏,máifú,VA,"hide, lie low"
L5-1425,買賣,买卖,mǎimài,N,"buying and selling, business deal/transaction, (small) merchant enterprise"
L5-1426,買主,买主,mǎizhǔ,N,"buyer, customer"
L5-1427,邁,迈,mài,VA,move forward
L5-1428,邁進,迈进,màijìn,VA,stride forward
L5-1429,麥子,麦子,màizi,N,wheat
L5-1430,賣座,卖座,màizuò,Vs,"draw large attendance, draw"
L5-1431,瞞,瞒,mán,VA,"deceive, hide truth from"
L5-1432,蠻,蛮,mán,Adv,"quite, very"
L5-1433,蠻橫,蛮横,mánhèng,Vs,arrogant
L5-1434,滿懷,满怀,mǎnhuái,Vs,"be imbued with, all pregnant with young (of a flock of sheep/etc)"
L5-1435,漫長,漫长,màncháng,Vs,"very long, endless"
L5-1436,蔓延,蔓延,mànyán,Vs,"spread out, extend"
L5-1437,盲從,盲从,mángcóng,Vs,follow blindly
L5-1438,芒果,芒果,mángguǒ,N,mango
L5-1439,茫然,茫然,mángrán,Vs,"ignorant, in the dark"
L5-1440,盲人,盲人,mángrén,N,blind person
L5-1441,毛毯,毛毯,máotǎn,N,woollen blanket
L5-1442,茂密,茂密,màomì,Vs,"dense, thick (of vegetation)"
L5-1443,冒險,冒险,màoxiǎn,VA,take risks/chances
L5-1444,枚,枚,méi,M,"[general] individual measure word for 1. some small, round or lump-shaped things.2.rockets, missiles etc"
L5-1445,眉毛,眉毛,méimáo,N,"eyebrow, brow"
L5-1446,媒體,媒体,méitǐ,N,media
L5-1447,眉頭,眉头,méitóu,N,brows
L5-1448,美滿,美满,měimǎn,Vs,"happy, harmonious (of a family)"
L5-1449,每每,每每,měiměi,Adv,"often, invariably"
L5-1450,美容院,美容院,měiróngyuàn,N,beauty parlor/shop
L5-1451,悶,闷,mēn,Vs,"muffled (of sound), stuffy"
L5-1452,悶熱,闷热,mēnrè,Vs,swelter
L5-1453,門,门,mén,M,"[general] Individual measure word for 1.clans, marriages, relatives etc.2.cannons"
L5-1454,門戶,门户,ménhù,N,"door, strategic gateway, faction, sect, family status"
L5-1455,蒙,蒙,méng,Vs,"be indebted (to sb. for a kindness), be granted a favor"
L5-1456,猛,猛,měng,Adv,"suddenly, abruptly, fiercely"
L5-1457,猛烈,猛烈,měngliè,Vs,"fierce, rabid"
L5-1458,夢見,梦见,mèngjiàn,VA,dream about sb./sth.
L5-1459,夢想,梦想,mèngxiǎng,VA,"dream of, vainly hope"
L5-1460,謎,谜,mí,N,"riddle, conundrum, enigma, mystery"
L5-1461,彌補,弥补,míbǔ,VA,"make up, remedy, make good"
L5-1462,迷宮,迷宫,mígōng,N,"labyrinth, maze"
L5-1463,迷惑,迷惑,míhuò,Vs,"puzzle, confuse, baffle"
L5-1464,迷戀,迷恋,míliàn,Vs,"be enamored with, be infatuated with"
L5-1465,謎語,谜语,míyǔ,N,"riddle, conundrum"
L5-1466,蜜,蜜,mì,N,honey
L5-1467,密集,密集,mìjí,Vs,"concentrated, crowded together"
L5-1468,綿延,绵延,miányán,Vs,"be continuous, stretch long and unbroken"
L5-1469,勉強,勉强,miǎnqiǎng,VA,force sb. to do sth.
L5-1470,免稅,免税,miǎnshuì,Vs,duty-free
L5-1471,免疫,免疫,miǎnyì,Vs,immune
L5-1472,面孔,面孔,miànkǒng,N,face
L5-1473,面談,面谈,miàntán,VA,discuss face to face
L5-1474,描繪,描绘,miáohuì,VA,"depict, describe, portray"
L5-1475,滅,灭,miè,VA,"extinguish, exterminate, put/go out"
L5-1476,民俗,民俗,mínsú,N,"folk custom, folkways"
L5-1477,民謠,民谣,mínyáo,N,folk songs/rhymes
L5-1478,民營,民营,mínyíng,Vs,privately run (of enterprises)
L5-1479,民眾,民众,mínzhòng,N,the masses
L5-1480,敏感,敏感,mǐngǎn,Vs,"be sensitive, susceptible"
L5-1481,敏捷,敏捷,mǐnjié,Vs,"nimble, agile"
L5-1482,鳴,鸣,míng,VA,cry (of birds/animals)
L5-1483,明白,明白,míngbái,Adv,clearly
L5-1484,名額,名额,míng'é,N,quota of people
L5-1485,名號,名号,mínghào,N,name
L5-1486,明理,明理,mínglǐ,Vs,reasonable
L5-1487,名氣,名气,míngqì,N,"reputation, fame, name"
L5-1488,明日,明日,míngrì,N,"tomorrow, the near future"
L5-1489,名聲,名声,míngshēng,N,"reputation, repute, renown"
L5-1490,名勝,名胜,míngshèng,N,"place famous for its scenery or historical relics, scenic spot"
L5-1491,名堂,名堂,míngtáng,N,"name, designation, result, achievement, activity, reason, variety (of events in a show/etc)"
L5-1492,名下,名下,míngxià,N,under sb's name
L5-1493,冥想,冥想,míngxiǎng,VA,"contemplate, meditate, muse, deep thought, meditation"
L5-1494,明智,明智,míngzhì,Vs,judicious
L5-1495,命名,命名,mìngmíng,VA,name (sb./sth.)
L5-1496,命中,命中,mìngzhòng,VA,hit target/mark
L5-1497,模範,模范,mófàn,N,"exemplary person/thing; model, mold for casting bronze"
L5-1498,模具,模具,mójù,N,"mold, die"
L5-1499,模式,模式,móshì,N,"model, pattern"
L5-1500,魔術,魔术,móshù,N,"magic, conjuring, sleight of hand"
L5-1501,末,末,mò,Det,last
L5-1502,末,末,mò,Post,at the end
L5-1503,墨,墨,mò,N,"ink, handwriting"
L5-1504,沒落,没落,mòluò,Vs,"decline, wane"
L5-1505,默默,默默,mòmò,Adv,"quietly, silently"
L5-1506,末期,末期,mòqí,N,last/final phase/stage
L5-1507,默契,默契,mòqì,N,tacit/secret agreement
L5-1508,漠視,漠视,mòshì,Vs,"treat as unimportant, ignore"
L5-1509,沒收,没收,mòshōu,VA,"confiscate, expropriate"
L5-1510,謀生,谋生,móushēng,VA,seek livelihood
L5-1511,某些,某些,mǒuxiē,Det,some
L5-1512,畝,亩,mǔ,M,m.[standard] measure word for field
L5-1513,墓,墓,mù,N,"grave, tomb, mausoleum"
L5-1514,幕,幕,mù,N,"curtain, screen, tent"
L5-1515,木材,木材,mùcái,N,wood; timbering; timber; lumber
L5-1516,牧場,牧场,mùchǎng,N,"grazing land, pasture"
L5-1517,目睹,目睹,mùdǔ,VA,"to witness, see with one's own eyes"
L5-1518,目光,目光,mùguāng,N,"sight, vision, view, gaze, look"
L5-1519,目擊,目击,mùjí,VA,"to witness, see with one's own eyes"
L5-1520,募集,募集,mùjí,VA,to raise; to collect
L5-1521,木刻,木刻,mùkè,N,"woodcut, wood engraving"
L5-1522,木料,木料,mùliào,N,"timber, lumber"
L5-1523,木偶,木偶,mù'ǒu,N,"wooden figure; a blocehead, puppet"
L5-1524,沐浴,沐浴,mùyù,VA,"have/take a bath, bathe, immerse"
L5-1525,拿,拿,ná,Prep,introducing instrument or target
L5-1526,納悶,纳闷,nàmèn,Vs,wonder
L5-1527,納入,纳入,nàrù,Vs,"to subsume, to bring into, to fit into, to intake"
L5-1528,納稅,纳税,nàshuì,VA,pay taxes
L5-1529,乃,乃,nǎi,Adv,therefore
L5-1530,耐,耐,nài,Vs,"bear, endure"
L5-1531,耐力,耐力,nàilì,N,"endurance, stamina"
L5-1532,難度,难度,nándù,N,(degree of) difficulty
L5-1533,男方,男方,nánfāng,N,"husband's side, bridegroom's side, the bridegroom's or husband's side"
L5-1534,難關,难关,nánguān,N,"difficulty, crisis"
L5-1535,難免,难免,nánmiǎn,Vs,incidental
L5-1536,難題,难题,nántí,N,"difficult problem, sticker, poser"
L5-1537,難以,难以,nányǐ,Adv,be difficult to
L5-1538,難民,难民,nànmín,N,refugee
L5-1539,囊括,囊括,nángguā,VA,"include, embrace"
L5-1540,腦海,脑海,nǎohǎi,N,"brain, mind"
L5-1541,腦力,脑力,nǎolì,N,"brains, mental capability"
L5-1542,內閣,内阁,nèigé,N,cabinet
L5-1543,內涵,内涵,nèihán,N,"intention, connotation"
L5-1544,內銷,内销,nèixiāo,VA,sell in domestic market
L5-1545,內戰,内战,nèizhàn,N,civil war
L5-1546,內政,内政,nèizhèng,N,domestic affairs
L5-1547,能量,能量,néngliàng,N,"energy, capabilities"
L5-1548,擬,拟,nǐ,VA,"draw up, draft"
L5-1549,擬,拟,nǐ,VA,"intend, plan"
L5-1550,擬定,拟定,nǐdìng,VA,"formulate, conjecture"
L5-1551,膩,腻,nì,Vs,"be bored with, greasy, be tired of"
L5-1552,粘,粘,nián,Vs,sticky
L5-1553,念頭,念头,niàntou,N,"thought, idea, intention"
L5-1554,娘,娘,niáng,N,"ma, mum, mother"
L5-1555,娘家,娘家,niángjiā,N,married woman's parents' home
L5-1556,凝固,凝固,nínggù,Vs,solidify
L5-1557,凝結,凝结,níngjié,VA,"coagulate, congeal, condense"
L5-1558,凝聚,凝聚,níngjù,VA,"condense (of vapor), coalesce, concentrate"
L5-1559,凝視,凝视,níngshì,VA,"gaze fixedly, stare"
L5-1560,扭轉,扭转,niǔzhuǎn,VA,"turn round/back, reverse, remedy (a situation)"
L5-1561,農場,农场,nóngchǎng,N,farm
L5-1562,農具,农具,nóngjù,N,farm implements
L5-1563,農田,农田,nóngtián,N,"farmland, cropland"
L5-1564,農作物,农作物,nóngzuòwù,N,crops
L5-1565,弄錯,弄错,nòngcuò,VA,misunderstand
L5-1566,弄壞,弄坏,nònghuài,VA,"maim, go, put out of order, mar, fail, poison, bitch, mess, stultify, bedevil, give way, die, wear, bust, conk out, go bad, ruin, fall apart, give out, murder, spoil, kayo, break down, break, vitiate, wear out"
L5-1567,女方,女方,nǚfāng,N,"groom’s, bride's side"
L5-1568,女性,女性,nǚxìng,N,"female sex, woman"
L5-1569,虐待,虐待,nüèdài,VA,"maltreat, tyrannize, abuse"
L5-1570,奴隸,奴隶,núlì,N,slave
L5-1571,怒氣,怒气,nùqì,N,"wrath, anger, rage, fury"
L5-1572,暖,暖,nuǎn,VA,to warm
L5-1573,挪,挪,nuó,VA,"move, shift"
L5-1574,懦弱,懦弱,nuòruò,Vs,fainthearted
L5-1575,諾言,诺言,nuòyán,N,"promise, consent"
L5-1576,偶而,偶而,ǒu'ér,Adv,occasionally
L5-1576,偶爾,偶尔,ǒu'ěr,Adv,occasionally
L5-1577,偶然,偶然,ǒurán,Vs,"fortuitous, chance"
L5-1578,趴,趴,pā,VA,"lie prone, bend over face down"
L5-1579,拍馬屁,拍马屁,pāimǎpì,VA,flattery
L5-1580,拍攝,拍摄,pāishè,VA,"take (picture), shoot (film)"
L5-1581,拍子,拍子,pāizi,N,[music] a beat; time; the type of rhythm; a tempo
L5-1582,拍照,拍照,pāizhào,VA,"take (picture), shoot (film)"
L5-1583,排除,排除,páichú,VA,"get rid of, remove, eliminate"
L5-1584,排擠,排挤,páijǐ,VA,"push aside, push/elbow out"
L5-1585,排名,排名,páimíng,VA,put names in order
L5-1586,派出所,派出所,pàichūsuǒ,N,police substation
